1/22/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/23/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/24/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/25/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/26/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/27/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/28/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/29/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/30/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
1/31/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/1/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/2/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/3/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/4/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/5/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/6/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/7/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/8/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/9/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/10/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/11/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/12/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/13/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/14/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/15/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/16/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/17/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/18/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/19/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/20/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/21/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/22/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/23/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/24/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/25/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/26/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/27/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/28/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
2/29/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/1/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/2/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/3/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/4/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/5/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/6/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/7/2020,KS,0,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/8/2020,KS,1,,,1,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/9/2020,KS,1,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/10/2020,KS,1,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/11/2020,KS,1,,,0,,0,,,0,,3/26/2020 16:22,Agree,N/A
3/12/2020,KS,4,,,3,,1,,,1,,3/26/2020 16:22,Agree,N/A
3/13/2020,KS,6,,,2,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/14/2020,KS,7,,,1,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/15/2020,KS,8,,,1,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/16/2020,KS,11,,,3,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/17/2020,KS,16,,,5,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/18/2020,KS,21,,,5,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/19/2020,KS,35,,,14,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/20/2020,KS,44,,,9,,1,,,0,,3/26/2020 16:22,Agree,N/A
3/21/2020,KS,55,,,11,,2,,,1,,3/26/2020 16:22,Agree,N/A
3/22/2020,KS,64,,,9,,2,,,0,,3/26/2020 16:22,Agree,N/A
3/23/2020,KS,82,,,18,,2,,,0,,3/26/2020 16:22,Agree,N/A
3/24/2020,KS,98,,,16,,2,,,0,,3/26/2020 16:22,Agree,N/A
3/25/2020,KS,98,,,0,,2,,,0,,3/26/2020 16:22,Agree,N/A
3/26/2020,KS,168,,,70,,3,,,1,,3/26/2020 16:22,Agree,N/A
3/27/2020,KS,202,,,34,,4,,,1,,3/26/2020 16:22,Agree,N/A
3/28/2020,KS,261,,,59,,5,,,1,,3/28/2020 16:22,Agree,N/A
3/29/2020,KS,319,,,58,,6,,,1,,3/28/2020 16:22,Agree,N/A
3/30/2020,KS,368,,,49,,8,,,2,,3/29/2020 16:22,Agree,N/A
3/31/2020,KS,428,,,60,,9,,,1,,3/30/2020 16:22,Agree,N/A
4/1/2020,KS,482,,,54,,10,,,1,,3/31/2020 16:22,Agree,N/A
4/2/2020,KS,552,,,70,,13,,,3,,4/1/2020 16:22,Agree,N/A
4/3/2020,KS,620,,,68,,17,,,4,,4/3/2020 16:22,Agree,N/A
4/4/2020,KS,698,,,78,,21,,,4,,4/3/2020 16:22,Agree,N/A
4/5/2020,KS,813,,,115,,23,,,2,,4/4/2020 16:22,Agree,N/A
4/6/2020,KS,845,,,32,,25,,,2,,4/5/2020 16:22,Agree,N/A
4/7/2020,KS,900,,,55,,27,,,2,,4/7/2020 16:22,Agree,N/A
